term_str,n,n_chars,p,i,max_pos,max_pos_group,n_pos_group,cat_pos_group,n_pos,cat_pos,stop,porter_stem,stem_snowball,stem_lancaster
recess,1,6,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recess,recess,recess
recesses,2,8,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,recess,recess,recess
recited,3,7,7.09063964660252e-06,17.105652790469176,VBD,VB,1,{'VB'},1,{'VBD'},0,recit,recit,recit
reciting,1,8,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,recit,recit,recit
reckless,4,8,9.454186195470027e-06,16.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,reckless,reckless,reckless
recklessly,1,10,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recklessli,reckless,reckless
recklessnessit,1,14,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recklessnessit,recklessnessit,recklessnessit
reckon,3,6,7.09063964660252e-06,17.105652790469176,VB,VB,1,{'VB'},2,"{'VB', 'VBP'}",0,reckon,reckon,reckon
reckoned,1,8,2.3635465488675068e-06,18.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,reckon,reckon,reckon
reckoning,1,9,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,reckon,reckon,reckon
reclining,1,9,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,reclin,reclin,reclin
recognise,7,9,1.6544825842072546e-05,15.88326036913273,VB,VB,1,{'VB'},2,"{'VB', 'VBP'}",0,recognis,recognis,recogn
recognised,5,10,1.1817732744337534e-05,16.36868719630297,VBN,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,recognis,recognis,recogn
recognition,9,11,2.127191893980756e-05,15.520690289748021,NN,NN,1,{'NN'},1,{'NN'},0,recognit,recognit,recognit
recognize,18,9,4.254383787961512e-05,14.520690289748021,VB,VB,1,{'VB'},2,"{'VB', 'VBP'}",0,recogn,recogn,recogn
recognized,27,10,6.381575681942268e-05,13.935727789026865,VBD,VB,3,"{'JJ', 'NN', 'VB'}",5,"{'JJ', 'VBN', 'VBD', 'VB', 'NN'}",0,recogn,recogn,recogn
recognizes,5,10,1.1817732744337534e-05,16.36868719630297,VBZ,VB,1,{'VB'},1,{'VBZ'},0,recogn,recogn,recogn
recognizing,4,11,9.454186195470027e-06,16.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,recogn,recogn,recogn
recoil,1,6,2.3635465488675068e-06,18.690615291190333,VBP,VB,1,{'VB'},1,{'VBP'},0,recoil,recoil,recoil
recollect,3,9,7.09063964660252e-06,17.105652790469176,VB,VB,1,{'VB'},2,"{'VB', 'VBP'}",0,recollect,recollect,recollect
recollected,1,11,2.3635465488675068e-06,18.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,recollect,recollect,recollect
recollection,2,12,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recollect,recollect,recollect
recommend,3,9,7.09063964660252e-06,17.105652790469176,VB,VB,1,{'VB'},1,{'VB'},0,recommend,recommend,recommend
recommendation,6,14,1.418127929320504e-05,16.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,recommend,recommend,recommend
recommendations,1,15,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,recommend,recommend,recommend
recommended,2,11,4.7270930977350136e-06,17.690615291190333,VBD,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,recommend,recommend,recommend
recompense,2,10,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recompens,recompens,recompens
reconcile,2,9,4.7270930977350136e-06,17.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,reconcil,reconcil,reconcil
reconciled,7,10,1.6544825842072546e-05,15.88326036913273,VBN,VB,2,"{'JJ', 'VB'}",3,"{'JJ', 'VBN', 'VBD'}",0,reconcil,reconcil,reconcil
reconciliation,3,14,7.09063964660252e-06,17.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,reconcili,reconcili,recont
reconnoitre,1,11,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,reconnoitr,reconnoitr,reconnoit
reconsider,1,10,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,reconsid,reconsid,reconsid
reconsidering,1,13,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,reconsid,reconsid,reconsid
reconstruct,1,11,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,reconstruct,reconstruct,reconstruct
reconstructed,1,13,2.3635465488675068e-06,18.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,reconstruct,reconstruct,reconstruct
record,4,6,9.454186195470027e-06,16.690615291190333,NN,NN,2,"{'NN', 'VB'}",2,"{'NN', 'VB'}",0,record,record,record
recorded,1,8,2.3635465488675068e-06,18.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,record,record,record
records,26,7,6.145221027055518e-05,13.99017557304924,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,record,record,record
recount,1,7,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,recount,recount,recount
recounted,1,9,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,recount,recount,recount
recourse,1,8,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recours,recours,recours
recover,10,7,2.3635465488675068e-05,15.368687196302972,VB,VB,1,{'VB'},3,"{'VB', 'VBD', 'VBP'}",0,recov,recov,recov
recovered,2,9,4.7270930977350136e-06,17.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,recov,recov,recov
recovering,3,10,7.09063964660252e-06,17.105652790469176,VBG,VB,1,{'VB'},1,{'VBG'},0,recov,recov,recov
recruit,1,7,2.3635465488675068e-06,18.690615291190333,VBP,VB,1,{'VB'},1,{'VBP'},0,recruit,recruit,recruit
recruited,1,9,2.3635465488675068e-06,18.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,recruit,recruit,recruit
recruiting,2,10,4.7270930977350136e-06,17.690615291190333,NN,VB,2,"{'NN', 'VB'}",2,"{'NN', 'VBG'}",0,recruit,recruit,recruit
recruitment,3,11,7.09063964660252e-06,17.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,recruit,recruit,recruit
recruits,2,8,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,recruit,recruit,recruit
rectangular,3,11,7.09063964660252e-06,17.105652790469176,VB,VB,2,"{'JJ', 'VB'}",3,"{'JJ', 'VBN', 'VB'}",0,rectangular,rectangular,rectangul
rectitude,1,9,2.3635465488675068e-06,18.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,rectitud,rectitud,rectitud
rectiﬁed,1,8,2.3635465488675068e-06,18.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,rectiﬁ,rectiﬁ,rectiﬁ
recuperate,1,10,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,recuper,recuper,recup
recuperating,1,12,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,recuper,recuper,recup
recurrence,1,10,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,recurr,recurr,recur
red,33,3,7.799703611262772e-05,13.64622117183188,JJ,JJ,3,"{'JJ', 'NN', 'VB'}",6,"{'JJ', 'VBN', 'VBD', 'VBZ', 'NN', 'NNP'}",0,red,red,red
redbeard,1,8,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,redbeard,redbeard,redbeard
reddened,1,8,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,redden,redden,red
reddish,5,7,1.1817732744337534e-05,16.36868719630297,JJ,JJ,2,"{'JJ', 'NN'}",2,"{'JJ', 'NN'}",0,reddish,reddish,red
redeemed,1,8,2.3635465488675068e-06,18.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,redeem,redeem,redeem
redress,1,7,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,redress,redress,redress
reduce,3,6,7.09063964660252e-06,17.105652790469176,VB,VB,1,{'VB'},1,{'VB'},0,reduc,reduc,reduc
reduced,5,7,1.1817732744337534e-05,16.36868719630297,VBN,VB,1,{'VB'},1,{'VBN'},0,reduc,reduc,reduc
reeled,1,6,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,reel,reel,reel
refer,2,5,4.7270930977350136e-06,17.690615291190333,VB,VB,1,{'VB'},2,"{'VB', 'VBP'}",0,refer,refer,ref
reference,7,9,1.6544825842072546e-05,15.88326036913273,NN,NN,1,{'NN'},1,{'NN'},0,refer,refer,ref
references,1,10,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,refer,refer,ref
referrals,1,9,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,referr,referr,refer
referred,7,8,1.6544825842072546e-05,15.88326036913273,VBD,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,refer,refer,refer
referring,7,9,1.6544825842072546e-05,15.88326036913273,VBG,VB,1,{'VB'},1,{'VBG'},0,refer,refer,refer
refilled,1,8,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,refil,refil,refil
refinement,1,10,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,refin,refin,refin
refinements,1,11,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,refin,refin,refin
reflect,4,7,9.454186195470027e-06,16.690615291190333,VB,VB,2,"{'NN', 'VB'}",3,"{'NNP', 'VB', 'VBP'}",0,reflect,reflect,reflect
reflected,3,9,7.09063964660252e-06,17.105652790469176,VBN,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,reflect,reflect,reflect
reflecting,1,10,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,reflect,reflect,reflect
reflection,7,10,1.6544825842072546e-05,15.88326036913273,NN,NN,1,{'NN'},1,{'NN'},0,reflect,reflect,reflect
reflections,3,11,7.09063964660252e-06,17.105652790469176,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,reflect,reflect,reflect
reflects,1,8,2.3635465488675068e-06,18.690615291190333,VBZ,VB,1,{'VB'},1,{'VBZ'},0,reflect,reflect,reflect
reflex,1,6,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,reflex,reflex,reflex
reformulate,1,11,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,reformul,reformul,reform
refractory,2,10,4.7270930977350136e-06,17.690615291190333,NN,NN,2,"{'JJ', 'NN'}",2,"{'JJ', 'NN'}",0,refractori,refractori,refract
refrain,7,7,1.6544825842072546e-05,15.88326036913273,VB,VB,2,"{'NN', 'VB'}",3,"{'NN', 'VB', 'VBP'}",0,refrain,refrain,refrain
refrained,3,9,7.09063964660252e-06,17.105652790469176,VBD,VB,1,{'VB'},3,"{'VBZ', 'VBN', 'VBD'}",0,refrain,refrain,refrain
refreshed,3,9,7.09063964660252e-06,17.105652790469176,VBN,VB,1,{'VB'},2,"{'VBN', 'VB'}",0,refresh,refresh,refresh
refreshing,3,10,7.09063964660252e-06,17.105652790469176,NN,NN,2,"{'NN', 'VB'}",2,"{'NN', 'VBG'}",0,refresh,refresh,refresh
refreshment,2,11,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,refresh,refresh,refresh
refuge,7,6,1.6544825842072546e-05,15.88326036913273,NN,NN,1,{'NN'},1,{'NN'},0,refug,refug,refug
refusal,5,7,1.1817732744337534e-05,16.36868719630297,NN,NN,1,{'NN'},1,{'NN'},0,refus,refus,refus
refusals,1,8,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,refus,refus,refus
refuse,13,6,3.072610513527759e-05,14.99017557304924,VB,VB,2,"{'NN', 'VB'}",3,"{'NN', 'VB', 'VBP'}",0,refus,refus,refus
refused,18,7,4.254383787961512e-05,14.520690289748021,VBD,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,refus,refus,refus
refuses,5,7,1.1817732744337534e-05,16.36868719630297,VBZ,VB,1,{'VB'},1,{'VBZ'},0,refus,refus,refus
refusing,3,8,7.09063964660252e-06,17.105652790469176,VBG,VB,1,{'VB'},1,{'VBG'},0,refus,refus,refus
refutation,2,10,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,refut,refut,refut
refute,3,6,7.09063964660252e-06,17.105652790469176,VB,VB,1,{'VB'},1,{'VB'},0,refut,refut,refut
refuted,5,7,1.1817732744337534e-05,16.36868719630297,VBN,VB,1,{'VB'},1,{'VBN'},0,refut,refut,refut
refuting,1,8,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,refut,refut,refut
regain,3,6,7.09063964660252e-06,17.105652790469176,VB,VB,1,{'VB'},1,{'VB'},0,regain,regain,regain
regained,2,8,4.7270930977350136e-06,17.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,regain,regain,regain
regale,1,6,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,regal,regal,reg
regard,19,6,4.490738442848263e-05,14.442687777746748,NN,NN,2,"{'NN', 'VB'}",3,"{'NN', 'VB', 'VBP'}",0,regard,regard,regard
regarded,8,8,1.8908372390940054e-05,15.690615291190333,VBN,VB,2,"{'JJ', 'VB'}",4,"{'JJ', 'VBN', 'VBD', 'VB'}",0,regard,regard,regard
regarding,7,9,1.6544825842072546e-05,15.88326036913273,VBG,VB,1,{'VB'},1,{'VBG'},0,regard,regard,regard
regardless,2,10,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,regardless,regardless,regardless
regards,9,7,2.127191893980756e-05,15.520690289748021,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,regard,regard,regard
region,7,6,1.6544825842072546e-05,15.88326036913273,NN,NN,1,{'NN'},1,{'NN'},0,region,region,reg
regions,6,7,1.418127929320504e-05,16.105652790469176,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,region,region,reg
regionsand,1,10,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,regionsand,regionsand,regionsand
register,3,8,7.09063964660252e-06,17.105652790469176,NN,NN,2,"{'NN', 'VB'}",2,"{'NN', 'VB'}",0,regist,regist,reg
registry,3,8,7.09063964660252e-06,17.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,registri,registri,reg
regret,20,6,4.7270930977350136e-05,14.368687196302972,NN,NN,3,"{'JJ', 'NN', 'VB'}",5,"{'JJ', 'VB', 'NN', 'NNP', 'VBP'}",0,regret,regret,regret
regretfully,1,11,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,regret,regret,regret
regrets,3,7,7.09063964660252e-06,17.105652790469176,NNS,NN,2,"{'NN', 'VB'}",2,"{'VBZ', 'NNS'}",0,regret,regret,regret
regrettable,3,11,7.09063964660252e-06,17.105652790469176,JJ,JJ,2,"{'JJ', 'VB'}",2,"{'JJ', 'VB'}",0,regrett,regrett,regret
regretted,8,9,1.8908372390940054e-05,15.690615291190333,VBD,VB,2,"{'JJ', 'VB'}",2,"{'JJ', 'VBD'}",0,regret,regret,regret
regretting,1,10,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,regret,regret,regret
regular,17,7,4.018029133074761e-05,14.603152449939994,JJ,JJ,1,{'JJ'},1,{'JJ'},0,regular,regular,regul
regularity,1,10,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,regular,regular,regul
regularly,9,9,2.127191893980756e-05,15.520690289748021,RB,RB,3,"{'JJ', 'NN', 'RB'}",3,"{'JJ', 'NN', 'RB'}",0,regularli,regular,regul
regulars,2,8,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,regular,regular,regul
regulated,1,9,2.3635465488675068e-06,18.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,regul,regul,reg
regulation,2,10,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,regul,regul,reg
regulations,13,11,3.072610513527759e-05,14.99017557304924,NN,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,regul,regul,reg
rehearsed,1,9,2.3635465488675068e-06,18.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,rehears,rehears,rehears
rehearsing,1,10,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,rehears,rehears,rehears
reigns,1,6,2.3635465488675068e-06,18.690615291190333,VBZ,VB,1,{'VB'},1,{'VBZ'},0,reign,reign,reign
rein,1,4,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,rein,rein,rein
reinforce,1,9,2.3635465488675068e-06,18.690615291190333,VBP,VB,1,{'VB'},1,{'VBP'},0,reinforc,reinforc,reinforc
reinforced,5,10,1.1817732744337534e-05,16.36868719630297,VBD,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,reinforc,reinforc,reinforc
reinforcing,1,11,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,reinforc,reinforc,reinforc
reins,5,5,1.1817732744337534e-05,16.36868719630297,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,rein,rein,rein
reinstate,1,9,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,reinstat,reinstat,reinst
reinstated,2,10,4.7270930977350136e-06,17.690615291190333,VBN,VB,2,"{'JJ', 'VB'}",2,"{'JJ', 'VBN'}",0,reinstat,reinstat,reinst
reinstating,1,11,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,reinstat,reinstat,reinst
reinvigorated,1,13,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,reinvigor,reinvigor,reinvig
reiterated,1,10,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,reiter,reiter,reit
reject,7,6,1.6544825842072546e-05,15.88326036913273,VB,VB,2,"{'JJ', 'VB'}",3,"{'JJ', 'VB', 'VBP'}",0,reject,reject,reject
rejected,8,8,1.8908372390940054e-05,15.690615291190333,VBN,VB,2,"{'VB', 'RB'}",3,"{'VBN', 'VBD', 'RB'}",0,reject,reject,reject
rejecting,2,9,4.7270930977350136e-06,17.690615291190333,NN,VB,2,"{'NN', 'VB'}",2,"{'NN', 'VBG'}",0,reject,reject,reject
rejection,3,9,7.09063964660252e-06,17.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,reject,reject,reject
rejoiced,1,8,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,rejoic,rejoic,rejo
rejoicing,2,9,4.7270930977350136e-06,17.690615291190333,NN,VB,2,"{'NN', 'VB'}",2,"{'NN', 'VBG'}",0,rejoic,rejoic,rejo
rejoin,1,6,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,rejoin,rejoin,rejoin
rejoinder,2,9,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,rejoind,rejoind,rejoind
rejoindera,1,10,2.3635465488675068e-06,18.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,rejoindera,rejoindera,rejoinder
relate,4,6,9.454186195470027e-06,16.690615291190333,VB,VB,2,"{'NN', 'VB'}",3,"{'NN', 'VB', 'VBP'}",0,relat,relat,rel
related,3,7,7.09063964660252e-06,17.105652790469176,VBN,VB,1,{'VB'},1,{'VBN'},0,relat,relat,rel
relating,2,8,4.7270930977350136e-06,17.690615291190333,NN,VB,2,"{'NN', 'VB'}",2,"{'NN', 'VBG'}",0,relat,relat,rel
relation,25,8,5.9088663721687664e-05,14.046759101415608,NN,NN,1,{'NN'},1,{'NN'},0,relat,relat,rel
relations,10,9,2.3635465488675068e-05,15.368687196302972,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,relat,relat,rel
relationship,41,12,9.690540850356777e-05,13.33306328657225,NN,NN,2,"{'JJ', 'NN'}",2,"{'JJ', 'NN'}",0,relationship,relationship,rel
relationshipas,1,14,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,relationshipa,relationshipa,relationshipa
relationships,5,13,1.1817732744337534e-05,16.36868719630297,NNS,NN,1,{'NN'},2,"{'NN', 'NNS'}",0,relationship,relationship,rel
relatively,18,10,4.254383787961512e-05,14.520690289748021,RB,RB,1,{'RB'},1,{'RB'},0,rel,relat,rel
relatives,1,9,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,rel,relat,rel
relax,1,5,2.3635465488675068e-06,18.690615291190333,VB,VB,1,{'VB'},1,{'VB'},0,relax,relax,relax
relaxation,3,10,7.09063964660252e-06,17.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,relax,relax,relax
relaxed,6,7,1.418127929320504e-05,16.105652790469176,NN,VB,4,"{'JJ', 'NN', 'VB', 'RB'}",5,"{'JJ', 'VBN', 'VBD', 'NN', 'RB'}",0,relax,relax,relax
release,6,7,1.418127929320504e-05,16.105652790469176,VB,VB,2,"{'NN', 'VB'}",2,"{'NN', 'VB'}",0,releas,releas,releas
released,7,8,1.6544825842072546e-05,15.88326036913273,VBD,VB,2,"{'JJ', 'VB'}",3,"{'JJ', 'VBN', 'VBD'}",0,releas,releas,releas
relevance,2,9,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,relev,relev,relev
relevant,6,8,1.418127929320504e-05,16.105652790469176,JJ,JJ,1,{'JJ'},1,{'JJ'},0,relev,relev,relev
reliable,5,8,1.1817732744337534e-05,16.36868719630297,JJ,JJ,1,{'JJ'},1,{'JJ'},0,reliabl,reliabl,rely
relied,2,6,4.7270930977350136e-06,17.690615291190333,VBN,VB,1,{'VB'},1,{'VBN'},0,reli,reli,rely
relief,11,6,2.5999012037542573e-05,15.231183672553037,NN,NN,1,{'NN'},1,{'NN'},0,relief,relief,reliev
relieve,6,7,1.418127929320504e-05,16.105652790469176,VB,VB,1,{'VB'},2,"{'VB', 'VBP'}",0,reliev,reliev,reliev
relieved,16,8,3.781674478188011e-05,14.690615291190333,VBN,VB,3,"{'JJ', 'NN', 'VB'}",4,"{'JJ', 'NN', 'VBN', 'VBD'}",0,reliev,reliev,reliev
relieves,1,8,2.3635465488675068e-06,18.690615291190333,VBZ,VB,1,{'VB'},1,{'VBZ'},0,reliev,reliev,reliev
relieving,1,9,2.3635465488675068e-06,18.690615291190333,JJ,JJ,1,{'JJ'},1,{'JJ'},0,reliev,reliev,reliev
religious,3,9,7.09063964660252e-06,17.105652790469176,JJ,JJ,1,{'JJ'},1,{'JJ'},0,religi,religi,religy
relinquished,1,12,2.3635465488675068e-06,18.690615291190333,VBD,VB,1,{'VB'},1,{'VBD'},0,relinquish,relinquish,relinqu
relinquishing,1,13,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,relinquish,relinquish,relinqu
reluctance,3,10,7.09063964660252e-06,17.105652790469176,NN,NN,1,{'NN'},1,{'NN'},0,reluct,reluct,reluct
reluctant,12,9,2.836255858641008e-05,15.105652790469177,JJ,JJ,3,"{'JJ', 'NN', 'VB'}",4,"{'JJ', 'NN', 'VB', 'VBP'}",0,reluct,reluct,reluct
reluctantly,1,11,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,reluctantli,reluct,reluct
rely,11,4,2.5999012037542573e-05,15.231183672553037,VB,VB,2,"{'VB', 'RB'}",3,"{'VB', 'VBP', 'RB'}",0,reli,reli,rely
relying,5,7,1.1817732744337534e-05,16.36868719630297,VBG,VB,1,{'VB'},1,{'VBG'},0,reli,reli,rely
remain,61,6,0.00014417633948091792,12.759877953627447,VB,VB,3,"{'JJ', 'NN', 'VB'}",5,"{'JJ', 'VBZ', 'VB', 'NN', 'VBP'}",0,remain,remain,remain
remainder,2,9,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,remaind,remaind,remaind
remained,79,8,0.00018672017736053303,12.386834543013231,VBD,VB,2,"{'NN', 'VB'}",4,"{'NN', 'VBN', 'VBD', 'VB'}",0,remain,remain,remain
remaining,6,9,1.418127929320504e-05,16.105652790469176,VBG,VB,1,{'VB'},1,{'VBG'},0,remain,remain,remain
remains,26,7,6.145221027055518e-05,13.99017557304924,VBZ,VB,2,"{'NN', 'VB'}",5,"{'VBZ', 'VB', 'NNS', 'NN', 'VBP'}",0,remain,remain,remain
remark,22,6,5.1998024075085146e-05,14.231183672553037,NN,NN,2,"{'NN', 'VB'}",2,"{'NN', 'VB'}",0,remark,remark,remark
remarkable,22,10,5.1998024075085146e-05,14.231183672553037,JJ,JJ,4,"{'JJ', 'NN', 'VB', 'RB'}",6,"{'JJ', 'VBN', 'VB', 'NN', 'RB', 'VBP'}",0,remark,remark,remark
remarkably,9,10,2.127191893980756e-05,15.520690289748021,RB,RB,1,{'RB'},1,{'RB'},0,remark,remark,remark
remarked,6,8,1.418127929320504e-05,16.105652790469176,VBD,VB,2,"{'NN', 'VB'}",3,"{'NN', 'VBN', 'VBD'}",0,remark,remark,remark
remarkim,1,8,2.3635465488675068e-06,18.690615291190333,VBZ,VB,1,{'VB'},1,{'VBZ'},0,remarkim,remarkim,remarkim
remarking,1,9,2.3635465488675068e-06,18.690615291190333,VBG,VB,1,{'VB'},1,{'VBG'},0,remark,remark,remark
remarks,17,7,4.018029133074761e-05,14.603152449939994,NNS,NN,2,"{'JJ', 'NN'}",3,"{'JJ', 'NN', 'NNS'}",0,remark,remark,remark
remedy,1,6,2.3635465488675068e-06,18.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,remedi,remedi,remedy
remember,65,8,0.00015363052567638792,12.668247478161879,VB,VB,2,"{'NN', 'VB'}",5,"{'VBZ', 'VB', 'NN', 'NNP', 'VBP'}",0,rememb,rememb,rememb
remembered,41,10,9.690540850356777e-05,13.33306328657225,VBD,VB,2,"{'JJ', 'VB'}",3,"{'JJ', 'VBN', 'VBD'}",0,rememb,rememb,rememb
remembering,8,11,1.8908372390940054e-05,15.690615291190333,VBG,VB,2,"{'NN', 'VB'}",2,"{'NN', 'VBG'}",0,rememb,rememb,rememb
remembers,1,9,2.3635465488675068e-06,18.690615291190333,NNS,NN,1,{'NN'},1,{'NNS'},0,rememb,rememb,rememb
remind,15,6,3.54531982330126e-05,14.783724695581816,VB,VB,2,"{'VB', 'IN'}",3,"{'VB', 'VBP', 'IN'}",0,remind,remind,remind
reminded,25,8,5.9088663721687664e-05,14.046759101415608,VBD,VB,1,{'VB'},2,"{'VBN', 'VBD'}",0,remind,remind,remind
reminder,2,8,4.7270930977350136e-06,17.690615291190333,NN,NN,1,{'NN'},1,{'NN'},0,remind,remind,remind
